Time,#1出口氮氧化物,UNIT3:A18M010F,入口氮氧化物,#1SCR反应器加氨流量,有功功率,#3机净烟气NOx,E磨煤机6kV电动机接触器电流,B磨煤机6kV电动机接触器电流,C磨煤机6kV电动机接触器电流,F磨煤机6kV电动机接触器电流
36231,16.2283,21,261.777,68.8034,423.735,26.0379,38.6447,40.8425,0.183152,43.2845
36232,16.2283,21,260.629,68.8034,423.735,26.0379,36.6911,40.4762,0.183152,43.4066
36233,16.2283,21,260.294,68.8034,423.205,26.0379,37.6679,40.5983,0.183152,44.0171
36234,16.2283,21,259.86,68.1929,422.675,26.0379,38.0342,40.3541,0.183152,43.7729
36235,16.2283,21,259.091,67.8266,423.205,25.9768,37.79,40.4762,0.183152,43.6508
36236,16.1216,21,259.091,67.3382,423.735,25.9158,37.6679,40.1099,0.183152,43.6508
36237,16.2372,21,258.793,66.7277,423.735,25.7936,37.0574,39.8657,0.183152,44.1392
36238,16.1216,21,258.12,65.873,423.205,25.8547,38.5226,41.5751,0.183152,43.5287
36239,16.1216,21,257.076,65.6288,423.735,25.8547,36.9353,40.8425,0.183152,43.5287
36240,16.1216,21,256.271,65.6288,423.205,25.7326,38.0342,40.232,0.183152,43.1624
36241,16.1216,21,255.469,65.6288,423.205,25.7326,37.6679,40.232,0.183152,43.7729
36242,16.1216,21,254.773,65.3846,423.735,25.7326,37.79,41.0867,0.183152,44.3834
36243,16.1216,21,254.311,65.6288,422.675,25.6716,39.011,39.9878,0.183152,44.1392
36244,16.1216,21,254.413,65.6288,422.675,25.5495,38.5226,40.8425,0.183152,43.4066
36245,16.1216,21,254.055,64.7741,422.675,25.6105,38.2784,40.3541,0.183152,43.6508
36246,16.1216,21,253.928,63.7973,422.675,25.4884,37.9121,39.7436,0.183152,43.4066
36247,15.9567,21,254.59,63.7973,423.205,25.4274,38.2784,39.7436,0.183152,43.4066
36248,15.9567,21,254.59,63.7973,422.145,25.4884,37.9121,39.7436,0.183152,43.2845
36249,15.9567,21,254.922,64.2857,423.735,25.4884,37.0574,40.5983,0.183152,42.7961
36250,15.9567,21,254.59,64.0415,423.205,25.4884,38.0342,41.3309,0.183152,43.5287
36251,15.9567,21,255.253,63.0647,423.205,25.4274,37.79,40.7204,0.183152,42.9182
36252,15.9567,21,255.484,63.0647,423.205,25.4274,37.3016,40.5983,0.183152,43.1624
36253,15.9567,21,256.046,62.8205,423.735,25.1832,37.6679,41.453,0.183152,43.2845
36254,15.8535,21,256.71,62.8205,424.265,25.1832,37.1795,41.453,0.183152,43.1624
36255,15.8535,21,256.378,62.8205,423.735,25.1832,39.2552,40.5983,0.183152,43.1624
36256,15.8535,21,257.042,63.1868,423.735,25.1832,39.4994,39.8657,0.183152,43.7729
36257,16.0216,21,256.81,64.5299,423.735,25.1832,37.3016,40.232,0.183152,43.895
36258,16.0216,21,257.374,64.8962,423.205,25.1832,38.2784,39.9878,0.183152,42.9182
36259,15.9084,21,257.939,64.4078,423.735,25.2442,38.4005,40.9646,0.183152,42.9182
36260,15.9084,21,258.739,63.3089,423.205,25.3053,37.9121,39.9878,0.183152,43.6508
36261,16.0216,21,260.446,64.5299,423.205,25.2442,37.6679,40.1099,0.183152,43.6508
36262,16.0216,21,260.683,65.873,423.735,25.2442,38.8889,39.8657,0.183152,42.5519
36263,16.0216,21,261.492,65.873,423.735,25.2442,37.9121,39.6215,0.183152,43.1624
36264,16.0216,21,262.401,66.2393,423.735,25.2442,38.6447,39.6215,0.183152,43.1624
36265,16.0216,21,262.401,65.9951,424.265,25.2442,38.2784,40.232,0.183152,44.0171
36266,16.0216,21,263.165,65.2625,424.265,25.1832,37.9121,39.4994,0.183152,43.4066
36267,16.0216,21,264.41,65.6288,423.735,25.1832,37.1795,39.6215,0.183152,43.0403
36268,16.0216,21,265.807,65.1404,424.265,25.2442,38.8889,39.1331,0.183152,43.895
36269,16.0216,21,268.04,64.8962,423.735,25.1832,37.9121,39.1331,0.183152,44.1392
36270,16.1973,21,270.045,66.6056,423.735,25.2442,38.5226,40.1099,0.183152,43.4066
36271,16.1973,21,271.813,67.4603,424.265,25.1832,38.4005,41.2088,0.183152,43.1624
36272,16.3094,21,272.909,68.1929,424.795,25.1832,39.2552,40.4762,0.183152,44.0171
36273,16.5336,21,274.44,67.2161,424.265,25.2442,37.5458,39.9878,0.183152,43.4066
36274,16.5336,21,274.695,66.7277,424.265,25.2442,37.9121,40.232,0.183152,43.7729
36275,16.5336,21,274.781,67.7045,424.265,25.1832,37.79,39.4994,0.183152,43.0403
36276,16.5336,21,274.867,69.4139,424.265,25.3053,39.2552,40.1099,0.183152,43.4066
36277,16.7578,21,274.698,70.5128,423.735,25.2442,37.1795,39.6215,0.183152,44.0171
36278,16.7578,21,274.361,71.1233,423.735,25.3053,36.569,39.2552,0.183152,42.674
36279,16.8852,21,273.69,71.978,424.265,25.3053,37.1795,39.9878,0.183152,42.7961
36280,16.8852,21,272.524,72.2222,423.735,25.3053,37.9121,41.0867,0.183152,44.1392
36281,16.8852,21,272.524,72.4664,423.735,25.4274,37.5458,40.7204,0.183152,43.6508
36282,16.8852,21,273.195,72.4664,423.735,25.4274,37.3016,40.3541,0.183152,42.9182
36283,16.8852,21,274.957,72.7106,424.265,25.4884,38.6447,40.5983,0.183152,42.3077
36284,16.8852,21,275.21,72.9548,424.265,25.4884,38.7668,40.7204,0.183152,42.7961
36285,17.0597,21,276.053,72.1001,424.795,25.5495,37.6679,40.232,0.183152,43.1624
36286,17.3007,21,276.221,70.8791,424.265,25.6105,39.1331,40.7204,0.183152,43.6508
36287,17.3007,21,276.558,70.8791,424.265,25.6716,37.9121,40.3541,0.183152,43.5287
36288,17.4294,21,277.232,72.2222,424.795,25.6716,38.1563,40.7204,0.183152,43.2845
36289,17.4294,21,277.651,73.3211,424.795,25.7936,37.6679,41.2088,0.183152,43.1624
36290,17.5422,21,278.661,73.5653,425.325,25.9768,38.1563,40.3541,0.183152,43.4066
36291,17.5422,21,278.661,74.0537,424.795,26.0989,37.6679,39.7436,0.183152,42.7961
36292,17.655,21,278.233,73.3211,425.325,26.0989,36.9353,40.8425,0.183152,43.0403
36293,17.655,21,278.824,72.7106,425.325,26.16,37.0574,39.011,0.183152,43.5287
36294,17.655,21,279.24,73.8095,425.325,26.2821,37.5458,39.6215,0.183152,43.6508
36295,17.655,21,280.248,74.7863,425.325,26.221,37.5458,39.2552,0.183152,43.5287
36296,17.8005,21,280.94,75.0305,424.795,26.4652,38.5226,39.6215,0.183152,44.0171
36297,18.0431,21,282.313,75.3968,424.795,26.5263,37.5458,38.8889,0.183152,43.7729
36298,18.0431,21,284.037,75.0305,425.325,26.6484,38.4005,38.8889,0.183152,44.1392
36299,18.303,21,285.432,75.8852,425.855,26.7705,38.8889,40.1099,0.183152,43.4066
36300,18.303,21,286.304,76.2515,425.855,26.8315,38.5226,40.8425,0.183152,43.895
36301,18.4163,21,287.105,77.1062,425.325,26.8926,39.7436,39.7436,0.183152,43.4066
36302,18.643,21,288.132,77.3504,426.914,27.1367,39.4994,41.5751,0.183152,43.6508
36303,18.643,21,288.132,77.2283,426.385,27.1978,38.6447,41.2088,0.183152,43.7729
36304,18.7736,21,287.67,77.2283,426.385,27.3199,39.011,40.232,0.183152,43.7729
36305,18.8871,21,287.21,78.4493,426.914,27.442,37.9121,39.6215,0.183152,43.6508
36306,18.8871,21,287.891,80.0366,426.914,27.5031,37.6679,39.7436,0.183152,42.7961
36307,19.018,21,287.432,80.6471,426.914,27.6862,37.4237,39.8657,0.183152,43.1624
36308,19.1492,21,287.772,80.6471,426.914,27.8694,38.2784,40.232,0.183152,43.1624
36309,19.4124,21,287.772,80.2808,426.914,27.9304,38.0342,39.4994,0.183152,42.7961
36310,19.5263,21,287.506,80.525,426.914,28.0525,38.1563,40.1099,0.183152,43.2845
36311,19.6401,21,287.772,81.2576,427.974,28.1746,38.5226,40.9646,0.183152,42.5519
36312,19.6401,21,287.579,81.6239,427.974,28.3578,37.79,40.8425,0.183152,43.1624
36313,19.7906,21,287.579,82.2344,427.974,28.4799,37.79,40.232,0.183152,42.9182
36314,19.9047,21,288.33,82.2344,427.974,28.5409,39.8657,40.4762,0.183152,43.5287
36315,20.0187,21,288.669,81.8681,428.504,28.663,38.0342,40.5983,0.183152,43.5287
36316,20.1702,21,289.274,81.0134,429.034,28.8462,38.2784,40.7204,0.183152,43.6508
36317,20.0559,21,289.809,81.2576,428.504,29.0904,38.2784,40.7204,0.183152,43.4066
36318,20.3034,21,291.567,82.7228,429.034,29.2125,38.1563,40.232,0.183152,43.7729
36319,20.3034,21,292.653,83.6996,429.034,29.3346,38.2784,39.8657,0.183152,42.9182
36320,20.5321,21,294.227,84.6764,429.564,29.5177,37.79,40.4762,0.183152,43.1624
36321,20.5321,21,294.57,84.6764,429.564,29.6398,37.6679,39.9878,0.183152,43.1624
36322,20.6657,21,294.845,84.5543,429.564,29.884,37.4237,40.1099,0.183152,43.0403
36323,20.7802,21,294.57,85.2869,429.564,30.1282,37.79,39.7436,0.183152,43.6508
36324,21.0092,21,294.57,86.0195,430.624,30.2503,36.4469,39.8657,0.183152,43.1624
36325,21.0092,21,294.57,86.5079,430.624,30.2503,37.79,39.8657,0.183152,43.7729
36326,21.0092,21,294.57,86.8742,430.624,30.3114,36.8132,40.1099,0.183152,43.5287
36327,21.1434,21,294.57,87.1184,431.154,30.6166,36.9353,39.011,0.183152,42.674
36328,21.258,21,295.674,87.6068,430.624,30.7387,37.6679,39.8657,0.183152,43.0403
36329,21.4325,21,295.951,87.6068,431.154,30.9219,37.9121,40.7204,0.183152,43.6508
36330,21.5474,21,296.229,87.3626,430.624,31.044,38.4005,40.3541,0.183152,42.9182
36331,21.7366,21,295.607,87.7289,431.154,31.4713,38.1563,39.6215,0.183152,43.7729
36332,21.7366,21,293.473,88.3394,431.684,31.7155,38.0342,40.3541,0.183152,43.6508
36333,21.9126,21,292.514,87.7289,431.684,31.7766,38.0342,39.6215,0.183152,43.2845
36334,22.0483,21,291.627,86.5079,431.684,32.0818,38.4005,41.453,0.183152,43.2845
36335,22.1634,21,290.601,85.8974,432.214,32.265,37.6679,40.8425,0.183152,44.2613
36336,22.5088,21,290.258,86.9963,431.684,32.5702,37.4237,40.7204,0.183152,43.5287
36337,22.5088,21,290.258,88.0952,432.214,32.6923,37.3016,40.7204,0.183152,43.7729
36338,22.6239,21,290.458,88.3394,432.214,32.8144,37.1795,40.232,0.183152,43.4066
36339,22.8031,21,290.458,87.851,432.214,33.1197,36.9353,40.7204,0.183152,43.1624
36340,22.8031,21,290.458,87.2405,431.684,33.0586,38.6447,40.232,0.183152,43.7729
36341,22.9401,21,290.386,86.8742,432.214,33.2418,39.011,40.3541,0.183152,43.1624
36342,23.0556,21,291.202,87.851,432.744,33.4249,38.5226,40.7204,0.183152,42.3077
36343,23.2868,21,291.475,88.5836,432.744,33.6081,37.1795,40.5983,0.183152,43.5287
36344,23.4023,21,291.749,88.8278,432.214,33.9133,39.3773,40.7204,0.183152,43.5287
36345,23.5622,21,291.749,89.1941,432.214,34.0354,39.2552,40.8425,0.183152,43.4066
36346,23.678,21,292.368,89.1941,432.214,34.2186,37.1795,39.4994,0.183152,43.4066
36347,23.7938,21,292.918,89.1941,432.214,34.3407,37.9121,39.9878,0.183152,43.1624
36348,24.048,21,292.918,88.0952,432.214,34.707,37.9121,40.3541,0.183152,43.0403
36349,24.048,21,293.264,87.851,432.214,34.768,37.3016,39.4994,0.183152,43.5287
36350,24.1639,21,293.886,87.1184,432.214,34.8901,37.6679,39.4994,0.183152,43.1624
36351,24.1639,21,293.609,87.3626,432.214,35.0733,37.1795,40.1099,0.183152,43.4066
36352,24.1639,21,294.301,87.3626,431.684,35.3175,36.9353,39.7436,0.183152,42.7961
36353,24.3256,21,294.093,87.6068,432.214,35.4396,38.1563,39.2552,0.183152,43.2845
36354,24.4417,21,294.23,87.6068,431.684,35.5617,37.4237,41.5751,0.183152,43.6508
36355,24.4417,21,294.23,87.6068,432.214,35.6227,37.6679,40.9646,0.183152,43.0403
36356,24.4417,21,294.23,88.2173,432.214,35.8669,38.0342,40.8425,0.183152,43.4066
36357,24.6276,21,295.33,89.072,432.214,36.0501,36.8132,40.9646,0.183152,43.5287
36358,24.6276,21,296.229,89.072,432.214,36.1722,38.0342,42.0635,0.183152,43.895
36359,24.8135,21,296.574,89.072,431.684,36.4164,38.4005,40.8425,0.183152,43.2845
36360,24.8135,21,297.757,89.072,432.214,36.5995,39.6215,39.7436,0.183152,43.7729
36361,24.8135,21,299.075,89.072,431.684,36.6606,39.4994,41.2088,0.183152,43.4066
36362,24.8135,21,299.767,90.1709,432.744,36.6606,39.4994,40.3541,0.183152,43.895
36363,24.8135,21,300.805,90.9035,432.214,36.7216,38.6447,40.8425,0.183152,43.7729
36364,24.9769,21,300.805,91.3919,432.214,36.9048,38.4005,40.3541,0.183152,43.4066
36365,24.9769,21,302.127,91.3919,431.684,37.0269,38.5226,40.4762,0.183152,43.5287
36366,24.9769,21,303.166,91.1477,431.684,37.0269,37.79,40.4762,0.183152,43.7729
36367,24.9769,21,305.009,91.1477,431.684,36.9658,37.79,41.2088,0.183152,43.6508
36368,25.1409,21,305.298,90.7814,431.684,37.0879,38.1563,39.6215,0.183152,43.5287
36369,25.1409,21,306.575,90.7814,432.744,37.149,36.569,40.232,0.183152,43.7729
36370,25.1409,21,306.866,90.5372,432.744,37.149,39.7436,40.8425,0.183152,42.7961
36371,25.1409,21,306.866,90.7814,432.214,37.21,38.6447,41.2088,0.183152,43.895
36372,25.1409,21,307.744,91.0257,431.684,37.21,38.4005,40.7204,0.183152,43.1624
36373,25.2576,21,308.387,91.0257,432.214,37.2711,38.0342,40.7204,0.183152,43.1624
36374,25.2576,21,308.682,91.0257,431.684,37.2711,37.79,41.2088,0.183152,43.5287
36375,25.2576,21,308.094,90.5372,431.684,37.2711,36.9353,39.9878,0.183152,43.1624
36376,25.4225,21,307.8,91.514,432.214,37.3321,38.0342,38.8889,0.183152,43.5287
36377,25.4225,21,307.158,92.1245,432.214,37.3932,36.6911,39.4994,0.183152,43.4066
36378,25.4225,21,306.866,92.3687,431.684,37.5153,37.79,40.1099,0.183152,43.2845
36379,25.4225,21,306.866,92.735,432.214,37.3932,36.569,40.232,0.183152,43.1624
36380,25.4225,21,306.169,92.735,432.214,37.3321,37.5458,40.5983,0.183152,43.0403
36381,25.7296,21,305.471,92.735,431.684,37.3321,38.0342,39.9878,0.183152,43.4066
36382,25.7296,21,304.424,92.735,432.214,37.3321,37.5458,40.3541,0.183152,43.1624
36383,25.7296,21,303.955,92.735,431.684,37.4542,37.9121,39.7436,0.183152,42.9182
36384,25.7296,21,302.906,92.3687,431.684,37.3932,37.4237,40.1099,0.183152,43.5287
36385,25.9209,21,302.784,92.3687,431.684,37.3932,38.0342,41.6972,0.183152,43.4066
36386,25.9209,21,301.383,92.1245,431.684,37.3932,38.0342,40.232,0.183152,43.1624
36387,25.9209,21,301.383,92.3687,431.684,37.4542,38.7668,40.8425,0.183152,43.2845
36388,25.9209,21,300.969,92.3687,431.684,37.4542,37.9121,41.3309,0.183152,43.2845
36389,25.9209,21,300.332,92.1245,431.684,37.5153,38.5226,40.8425,0.183152,44.2613
36390,26.0454,21,298.996,92.1245,431.684,37.5763,38.2784,40.7204,0.183152,42.9182
36391,26.0454,21,299.281,91.7582,431.684,37.5153,37.9121,40.4762,0.183152,42.9182
36392,26.0454,21,299.789,92.1245,431.684,37.3932,38.1563,41.3309,0.183152,43.5287
36393,25.9272,21,300.299,92.1245,431.684,37.4542,38.5226,40.5983,0.183152,44.0171
36394,25.9272,21,300.524,91.8803,432.214,37.4542,38.6447,40.3541,0.183152,43.5287
36395,25.7157,21,300.524,91.6361,431.684,37.5153,38.1563,40.3541,0.183152,43.4066
36396,25.7157,21,299.818,91.6361,431.684,37.5153,37.5458,40.7204,0.183152,43.4066
36397,25.5975,21,300.813,91.6361,431.154,37.5763,37.9121,40.3541,0.183152,43.6508
36398,25.5975,21,300.813,90.9035,431.684,37.6984,37.5458,41.3309,0.183152,44.3834
36399,25.5975,21,301.456,89.6825,431.684,37.6984,38.7668,40.8425,0.183152,42.7961
36400,25.5975,21,302.226,89.072,432.214,37.6984,38.2784,40.9646,0.183152,43.0403
36401,25.4589,21,302.932,88.8278,431.684,37.6984,38.4005,40.5983,0.183152,42.9182
36402,25.3402,21,303.639,89.072,431.684,37.6984,37.4237,40.1099,0.183152,43.6508
36403,25.3402,21,303.639,89.072,431.684,37.7595,38.2784,41.2088,0.183152,43.1624
36404,25.3402,21,304.346,88.5836,432.214,37.7595,37.5458,41.3309,0.183152,43.4066
36405,24.9841,21,305.994,88.3394,432.214,37.6374,37.79,40.8425,0.183152,43.2845
36406,24.8654,21,308.899,87.9731,432.214,37.8205,38.0342,41.2088,0.183152,43.7729
36407,24.8654,21,309.554,87.7289,431.684,37.8205,37.79,40.7204,0.183152,43.5287
36408,24.8654,21,311.171,87.7289,431.684,37.8816,37.4237,41.453,0.183152,43.7729
36409,24.8654,21,311.885,87.7289,431.684,37.8205,37.9121,40.9646,0.183152,43.2845
36410,24.6518,21,312.653,87.4847,432.214,38.1258,38.4005,42.0635,0.183152,43.7729
36411,24.3907,21,312.706,87.2405,432.214,38.1868,37.3016,41.6972,0.183152,43.1624
36412,24.3907,21,313.062,86.8742,432.744,38.1868,37.5458,40.232,0.183152,43.2845
36413,24.3907,21,313.418,86.8742,432.744,38.1868,37.4237,41.453,0.183152,42.9182
36414,24.2469,21,313.418,86.63,432.744,38.1868,37.3016,41.8193,0.183152,42.7961
36415,24.1277,21,313.723,86.63,433.273,38.2479,38.5226,41.453,0.183152,43.7729
36416,24.1277,21,313.366,86.2637,433.803,38.1258,37.5458,40.9646,0.183152,43.5287
36417,24.1277,21,313.009,86.0195,432.744,38.1868,38.6447,41.3309,0.183152,43.1624
36418,24.1277,21,313.872,86.7521,433.273,38.1868,39.3773,41.9414,0.183152,44.0171
36419,24.0086,21,313.768,88.5836,433.273,38.2479,38.7668,41.2088,0.183152,43.1624
36420,24.0086,21,314.331,89.1941,433.273,38.2479,38.0342,40.7204,0.183152,43.2845
36421,24.0086,21,314.948,89.8046,433.803,38.2479,38.7668,41.0867,0.183152,44.1392
36422,24.0086,21,315.257,89.8046,433.273,38.37,39.9878,41.6972,0.183152,44.0171
36423,23.8395,21,315.878,90.0488,433.273,38.3089,39.011,40.232,0.183152,43.4066
36424,23.8395,21,316.19,90.293,433.803,38.3089,37.79,40.4762,0.183152,43.7729
36425,23.8395,21,316.864,89.8046,433.803,38.3089,37.4237,41.3309,0.183152,43.2845
36426,23.8395,21,318.532,89.072,432.214,38.3089,37.4237,41.453,0.183152,42.9182
36427,23.6926,21,319.892,89.072,432.744,38.3089,37.5458,39.9878,0.183152,43.7729
36428,23.6926,21,320.938,89.8046,432.214,38.1868,37.3016,40.1099,0.183152,44.1392
36429,23.6926,21,320.938,90.0488,431.684,38.1868,37.79,39.6215,0.183152,43.6508
36430,23.6926,21,321.667,90.293,432.744,38.1868,37.5458,40.1099,0.183152,43.4066
36431,23.6926,21,322.396,90.6593,432.214,38.0647,38.8889,39.7436,0.183152,43.6508
36432,23.6926,21,322.396,91.0257,432.744,38.0647,38.6447,40.7204,0.183152,43.1624
36433,23.6926,21,323.533,91.3919,433.273,38.0647,37.0574,41.2088,0.183152,43.6508
36434,23.6926,21,324.583,91.3919,432.744,37.8816,38.0342,41.2088,0.183152,43.4066
36435,23.6926,21,324.261,91.0257,432.744,37.8816,37.79,40.9646,0.183152,43.4066
36436,23.6926,21,324.948,91.3919,433.273,37.9426,37.1795,40.3541,0.183152,44.2613
36437,23.6926,21,324.625,90.5372,433.273,37.8205,37.1795,40.232,0.183152,43.4066
36438,23.6926,21,325.312,90.6593,433.273,37.8205,37.4237,41.5751,0.183152,44.0171
36439,23.7304,21,324.71,91.7582,433.273,37.7595,38.0342,40.7204,0.183152,42.9182
36440,23.7304,21,323.024,92.3687,433.803,37.8205,38.2784,40.3541,0.183152,43.1624
36441,23.7304,21,322.07,92.6129,432.744,37.6984,37.6679,40.5983,0.183152,43.895
36442,23.5574,21,320.717,91.7582,432.744,37.5763,38.6447,39.8657,0.183152,43.5287
36443,23.5574,21,320.356,92.2466,433.273,37.6374,38.0342,40.232,0.183152,43.2845
36444,23.5574,21,319.635,92.4908,433.803,37.5153,37.9121,41.2088,0.183152,43.895
36445,23.5574,21,318.914,92.2466,434.333,37.5763,39.1331,41.5751,0.183152,43.1624
36446,23.6745,21,317.832,92.0024,433.803,37.5763,38.6447,41.3309,0.183152,43.1624
36447,23.6745,21,317.16,92.0024,434.333,37.6984,38.4005,41.2088,0.183152,43.1624
36448,23.6745,21,316.23,92.0024,433.803,37.6374,38.6447,41.3309,0.183152,43.5287
36449,23.6745,21,315.254,92.2466,434.863,37.5153,38.4005,41.453,0.183152,43.4066
36450,23.6745,21,314.64,92.6129,434.863,37.5763,38.2784,41.3309,0.183152,43.1624
36451,23.6745,21,313.671,92.3687,433.803,37.5153,38.2784,40.8425,0.183152,43.895
36452,23.6745,21,313.009,92.1245,433.803,37.3932,38.0342,41.8193,0.183152,43.2845
36453,23.6745,21,312.349,92.1245,434.333,37.3321,37.79,41.6972,0.183152,43.7729
36454,23.6745,21,312.242,92.1245,433.803,37.3321,38.1563,40.3541,0.183152,43.5287
36455,23.6745,21,312.242,92.1245,433.803,37.2711,38.7668,40.3541,0.183152,43.7729
36456,23.4999,21,312.135,92.1245,433.803,37.2711,38.5226,40.3541,0.183152,43.6508
36457,23.4999,21,312.44,92.1245,433.273,37.3321,38.4005,40.8425,0.183152,43.1624
36458,23.4999,21,312.997,92.1245,433.803,37.3321,37.5458,40.232,0.183152,43.4066
36459,23.4999,21,313.251,91.2698,433.803,37.3321,37.4237,40.1099,0.183152,43.6508
36460,23.4999,21,312.638,90.1709,434.333,37.3321,37.4237,40.232,0.183152,44.1392
36461,23.4999,21,312.638,90.1709,433.273,37.3321,37.4237,40.7204,0.183152,43.7729
36462,23.4999,21,311.974,89.6825,434.333,37.3321,38.5226,41.0867,0.183152,43.6508
36463,23.4999,21,311.974,90.0488,434.333,37.21,38.8889,40.9646,0.183152,43.1624
36464,23.3833,21,311.256,90.293,434.333,37.0879,38.8889,41.3309,0.183152,43.7729
36465,23.2381,21,309.933,89.8046,434.333,37.0879,38.0342,41.5751,0.183152,43.0403
36466,23.2381,21,307.958,89.8046,433.803,37.0879,38.1563,41.0867,0.183152,42.3077
36467,23.2381,21,307.302,89.5604,433.803,37.0269,38.0342,41.5751,0.183152,43.4066
36468,23.2381,21,306.945,89.5604,434.333,37.0269,37.9121,40.9646,0.183152,43.0403
36469,23.2381,21,306.589,89.072,434.333,37.0879,38.2784,41.0867,0.183152,42.9182
36470,23.2381,21,307.127,88.3394,433.803,37.0879,39.3773,41.8193,0.183152,43.7729
36471,23.2381,21,305.696,88.0952,434.333,37.0879,38.4005,41.6972,0.183152,43.7729
36472,23.2381,21,304.448,87.851,434.333,37.0879,39.1331,41.5751,0.183152,43.0403
36473,23.2381,21,302.434,87.4847,434.333,36.9658,39.2552,40.4762,0.183152,42.9182
36474,23.2381,21,301.074,87.4847,434.863,37.0269,38.6447,40.9646,0.183152,43.2845
36475,23.2381,21,299.203,87.2405,434.863,37.0269,38.4005,40.3541,0.183152,43.7729
36476,23.2381,21,298.141,87.2405,435.923,37.0269,39.2552,41.6972,0.183152,43.5287
36477,23.0476,21,296.505,87.2405,435.923,36.9658,39.011,39.8657,0.183152,43.1624
36478,23.0476,21,294.807,87.4847,436.453,36.8437,38.4005,40.7204,0.183152,42.7961
36479,23.1692,21,294.668,87.2405,436.983,36.9048,39.4994,41.2088,0.183152,42.9182
36480,23.0248,21,295.167,86.9963,436.453,36.9048,39.011,42.0635,0.183152,43.0403
36481,23.0248,21,295.028,86.9963,435.923,36.7827,38.2784,41.5751,0.183152,43.5287
36482,23.0248,21,294.602,86.0195,437.513,36.6606,37.0574,41.2088,0.183152,43.2845
36483,22.7593,21,294.175,85.6532,436.983,36.5995,39.7436,42.0635,0.183152,43.1624
36484,22.7593,21,293.818,85.409,436.983,36.5385,39.9878,40.9646,0.183152,43.2845
36485,22.6379,21,292.749,85.6532,436.453,36.5385,38.2784,40.7204,0.183152,42.9182
36486,22.6379,21,292.32,85.6532,437.513,36.4774,38.6447,40.3541,0.183152,43.2845
36487,22.3291,21,292.32,86.0195,437.513,36.3553,37.9121,41.0867,0.183152,43.6508
36488,22.3291,21,292.386,86.0195,437.513,36.2332,38.0342,41.5751,0.183152,43.6508
36489,22.1862,21,291.67,86.2637,438.573,36.2332,38.0342,41.5751,0.183152,44.1392
36490,22.1862,21,290.462,87.6068,439.103,36.2332,38.1563,40.9646,0.183152,43.7729
36491,22.1862,21,289.186,89.1941,438.573,36.2332,38.0342,40.9646,0.183152,43.2845
36492,21.9229,21,288.626,90.5372,439.103,36.0501,39.011,40.7204,0.183152,43.5287
36493,21.9229,21,287.713,90.7814,439.103,35.928,38.8889,42.3077,0.183152,43.2845
36494,21.7026,21,286.173,91.0257,439.103,35.928,38.7668,41.9414,0.183152,43.4066
36495,21.5605,21,285.465,90.293,439.103,35.8669,37.9121,42.0635,0.183152,43.7729
36496,21.5605,21,284.836,89.4383,440.162,35.7448,38.5226,42.0635,0.183152,43.1624
